YLR013W	1	0	1
YLR014C	325	322	3
YLR015W	508	493	15
YLR016C	628	586	42
YLR017W	978	975	3
YLR018C	590	589	1
YLR019W	738	738	0
YLR020C	618	618	0
YLR021W	249	245	11
YLR022C	547	530	23
YLR023C	203	202	1
YLR024C	521	512	10
YLR025W	1232	1224	8
YLR026C	510	509	1
YLR027C	2440	2396	44
snR30	1591	1592	0
YLR028C	2058	2035	23
YLR029C	35720	35709	14
YLR030W	49	12	37
YLR031W	54	24	30
YLR032W	388	384	4
YLR033W	1072	1070	2
YLR034C	205	204	1
YLR035C	248	239	9
tA(UGC)L	1	1	0
YLR036C	206	185	21
YLR037C	9	9	0
YLR038C	250	248	2
YLR039C	504	502	2
YLR040C	57	81	16
YLR041W	7	4	43
YLR042C	119	95	24
YLR043C	2094	2090	4
YLR044C	90726	90720	9
YLR045C	736	729	8
YLR046C	37	30	7
YLR047C	138	132	6
YLR048W	12355	12354	1
YLR049C	534	533	1
YLR050C	274	204	70
YLR051C	964	958	6
YLR052W	652	652	0
YLR053C	20	1	19
YLR054C	75	46	29
YLR055C	559	554	6
YLR056W	3092	3092	2
YLR057W	628	626	2
YLR058C	4373	4373	0
YLR059C	790	763	27
YLR060W	4890	4890	0
YLR061W	79	16842	0
YLR062C	14	0	16777
YLR063W	235	187	48
YLR064W	430	415	15
YLR065C	438	435	3
YLR066W	1881	1883	0
YLR067C	183	179	4
YLR068W	888	888	0
YLR069C	337	335	2
YLR070C	76	43	33
YLR071C	831	830	2
YLR072W	480	474	6
YLR073C	251	247	4
YLR074C	1121	1103	20
YLR075W	12952	25581	0
YLR076C	388	0	13015
YLR077W	434	432	3
YLR078C	462	455	7
YLR079W	924	923	1
YLR080W	97	90	7
YLR081W	42	2	41
YLR082C	206	204	2
YLR083C	1473	1472	1
YLR084C	236	235	1
YLR085C	225	205	20
YLR086W	1537	1536	2
YLR087C	711	694	18
YLR088W	677	677	0
YLR089C	859	858	1
YLR090W	410	405	5
YLR091W	111	99	13
YLR092W	116	50	73
YLR093C	590	590	0
YLR094C	370	362	8
YLR095C	1067	1039	29
YLR096W	574	574	3
YLR097C	371	371	0
YLR098C	185	174	11
YLR099C	550	540	10
YLR099W-A	101	97	4
YLR100W	763	1486	9
YLR101C	5	5	733
YLR102C	150	148	2
YLR103C	382	379	3
YLR104W	214	210	4
YLR105C	458	451	7
snR79	116	116	0
YLR106C	8520	8520	2
YLR107W	299	276	23
snR6	24	24	0
YLR108C	48	48	2
YLR109W	6985	6966	19
YLR110C	136203	136213	4
YLR111W	5	0	5
YLR112W	23	18	5
YLR113W	1340	1336	5
tR(ACG)L	0	0	0
YLR114C	1496	1495	1
YLR115W	608	607	1
YLR116W	341	340	1
YLR117C	650	637	13
YLR118C	499	497	2
YLR119W	348	343	5
YLR120C	578	570	8
YLR120W-A	6	18	52
YLR121C	509	407	166
YLR122C	9	6	3
YLR123C	9	9	0
YLR124W	18	9	9
YLR125W	28	28	0
YLR126C	347	325	22
YLR127C	433	367	66
YLR128W	83	73	10
YLR129W	2016	2008	8
YLR130C	615	606	9
YLR131C	432	427	5
YLR132C	109	107	2
YLR133W	422	420	2
YLR134W	126	126	0
YLR135W	223	171	53
YLR136C	192	174	18
YLR137W	189	174	16
YLR138W	2105	2105	0
YLR139C	298	324	0
YLR140W	75	0	101
YLR141W	85	76	9
YLR142W	22	15	8
tD(GUC)L1	0	0	0
YLR143W	404	400	4
YLR144C	311	310	1
YLR145W	334	332	2
YLR146C	382	380	2
YLR146W-A	76	72	5
YLR147C	164	163	1
YLR148W	575	564	11
YLR149C	73	36	37
YLR149C-A	166	0	1076
YLR150W	30514	31424	1
YLR151C	143	118	25
YLR152C	122	111	11
YLR153C	1300	1300	0
YLR154C	99	91	9
tQ(UUG)L	0	0	0
ETS2-1	0	0	0
RDN37-1	0	0	0
RDN25-1	0	0	0
YLR154W-A	0	0	2
YLR154W-B	0	0	0
YLR154W-C	0	0	22
ITS2-1	0	0	0
RDN58-1	0	0	0
YLR154W-E	0	0	1
ITS1-1	0	0	0
YLR154W-F	0	0	2
RDN18-1	0	0	0
ETS1-1	0	0	0
RDN5-1	77	48	29
ETS2-2	4	1	3
RDN37-2	0	0	0
RDN25-2	0	0	0
YLR154C-G	0	0	0
ITS2-2	462	462	0
RDN58-2	0	0	0
ITS1-2	21	21	0
RDN18-2	0	0	0
ETS1-2	28	28	0
RDN5-2	0	0	0
YLR154C-H	0	0	0
YLR155C	0	0	0
YLR156W	0	0	0
RDN5-3	0	0	0
YLR156C-A	0	0	0
YLR157C	0	0	0
YLR157W-D	0	0	0
YLR157W-E	0	0	0
RDN5-4	0	0	0
YLR157C-C	0	0	0
YLR158C	0	0	0
YLR159W	0	0	0
RDN5-5	0	0	0
YLR159C-A	0	0	0
YLR160C	0	0	0
YLR161W	0	0	0
RDN5-6	0	0	0
YLR162W	9	3	6
YLR162W-A	24	10	14
YLR163C	558	616	7
YLR163W-A	0	0	65
YLR164W	21	19	2
YLR165C	106	102	4
YLR166C	722	721	1
YLR167W	58535	58545	0
YLR168C	199	196	3
YLR169W	155	2	603
YLR170C	0	625	10
YLR171W	8	8	182
YLR172C	1518	1504	17
YLR173W	225	210	15
YLR174W	73	46	29
YLR175W	12211	12211	1
YLR176C	229	228	2
YLR177W	421	418	3
YLR178C	252	248	5
YLR179C	1944	1938	6
YLR180W	3492	3492	0
YLR181C	582	573	9
YLR182W	779	779	0
YLR183C	469	469	0
YLR184W	2	0	2
YLR185W	6432	6428	5
YLR186W	974	966	8
YLR187W	291	291	0
YLR188W	568	564	4
YLR189C	505	500	5
YLR190W	753	751	3
YLR191W	329	329	0
YLR192C	2718	2716	2
YLR193C	323	323	0
YLR194C	2181	2150	31
YLR195C	843	765	79
YLR196W	2310	2306	4
YLR197W	3483	10523	0
YLR198C	38	0	7077
YLR199C	331	331	0
YLR200W	1122	1122	0
YLR201C	291	269	22
YLR202C	11	9	2
YLR203C	332	332	0
YLR204W	199	195	4
YLR205C	56	48	8
YLR206W	1304	1293	11
YLR207W	413	413	0
YLR208W	2292	2292	1
YLR209C	283	281	12
YLR210W	264	264	0
YLR211C	179	178	1
YLR212C	390	384	6
YLR213C	49	40	9
YLR214W	449	444	6
YLR215C	291	288	3
YLR216C	1611	1931	10
YLR217W	1	1	330
YLR218C	146	127	19
YLR219W	364	361	3
YLR220W	396	396	0
YLR221C	1362	1362	0
YLR222C	1294	1294	0
YLR222C-A	15	15	0
YLR223C	2013	2013	0
YLR224W	378	377	1
YLR225C	573	573	0
YLR226W	344	343	6
YLR227C	238	151	93
tL(UAG)L1	6	6	0
YLR228C	390	390	0
YLR229C	868	1231	17
YLR230W	122	3	499
tI(UAU)L	1	1	0
YLR231C	289	328	9
YLR232W	1	0	49
YLR233C	127	117	10
YLR234W	109	112	3
YLR235C	0	0	6
YLR236C	9	1	8
YLR237W	151	146	5
YLR238W	398	398	0
YLR239C	410	408	2
YLR240W	358	349	9
YLR241W	670	653	17
YLR242C	146	141	5
YLR243W	883	883	0
YLR244C	2276	2276	0
YLR245C	85	40	45
YLR246W	90	90	0
tL(CAA)L	3	3	0
YLR247C	818	814	4
YLR248W	1238	1232	6
YLR249W	34818	34817	4
YLR250W	1846	1837	9
YLR251W	101	60	41
YLR252W	24	4	20
YLR253W	375	372	5
YLR254C	316	316	0
YLR255C	35	11	24
YLR256W	2706	2438	268
tA(AGC)L	4	4	0
YLR257W	4916	4902	14
YLR258W	557	521	36
YLR259C	3234	3236	0
YLR260W	325	310	15
YLR261C	2	2	0
YLR262C	189	188	1
YLR262C-A	609	609	0
YLR263W	159	144	15
YLR264W	1399	1399	0
YLR264C-A	1299	1	1298
YLR265C	273	235	38
YLR266C	262	253	9
YLR267W	72	21	51
YLR268W	714	722	9
YLR269C	39	1	77
YLR270W	296	313	5
YLR271W	180	171	10
YLR272C	589	569	20
tV(AAC)L	1	1	0
YLR273C	137	136	1
YLR274W	701	701	1
YLR275W	455	454	1
YLR276C	1992	1992	1
YLR277C	437	436	1
YLR278C	933	789	144
YLR279W	15	5	31
YLR280C	0	1	0
YLR281C	11	8	3
YLR282C	0	0	39
YLR283W	172	211	0
YLR284C	65	65	0
YLR285W	843	886	15
YLR285C-A	247	69	238
YLR286C	4706	5002	25
YLR286W-A	0	2	318
YLR287C	462	447	15
YLR287C-A	7670	7670	0
YLR288C	198	181	17
YLR289W	105	104	1
YLR290C	266	263	3
YLR291C	955	953	2
YLR292C	761	757	4
YLR293C	6114	6114	0
YLR294C	240	212	28
YLR295C	379	362	17
YLR296W	2	2	2
YLR297W	29	18	11
YLR298C	284	282	2
YLR299W	168	172	7
YLR299C-A	0	2	8
YLR300W	2088	2088	0
YLR301W	1885	1885	2
tL(UAG)L2	1	1	0
YLR302C	0	0	1
YLR303W	0	0	0
tI(AAU)L1	0	0	0
YLR304C	934	932	3
YLR305C	914	912	2
YLR306W	121	120	1
YLR307W	13	13	0
YLR307C-A	0	0	0
YLR308W	3	1	3
YLR309C	2281	2281	0
YLR310C	1506	1505	1
YLR311C	5	1	5
YLR312C	30	26	4
YLR312W-A	153	153	0
YLR313C	128	127	1
YLR314C	1851	1849	2
YLR315W	30	24	13
YLR316C	109	210	75
YLR317W	2	43	128
YLR318W	121	120	1
YLR319C	598	599	0
YLR320W	273	273	0
YLR321C	846	937	1
YLR322W	0	0	92
YLR323C	321	317	4
YLR324W	387	380	7
YLR325C	24816	24817	0
YLR326W	53	52	1
YLR327C	154	153	1
tX(XXX)L	1	1	0
YLR328W	436	431	5
YLR329W	63	8	55
YLR330W	2175	2160	15
YLR331C	0	1	267
YLR332W	247	513	2
tD(GUC)L2	1	1	0
snR61	151	150	1
snR55	15	15	0
snR57	55	55	0
YLR333C	3081	3080	1
YLR334C	12	1	11
tE(UUC)L	0	0	0
YLR335W	2098	2097	1
YLR336C	1340	1338	2
YLR337C	745	1039	6
YLR338W	2	4	298
YLR339C	671	1	17194
YLR340W	16936	33462	0
YLR341W	42	4	38
YLR342W	6877	6872	6
YLR342W-A	62	17	45
YLR343W	297	34	263
tR(CCG)L	1	1	0
YLR344W	4012	4006	6
YLR345W	257	257	0
YLR346C	25	24	1
YLR347C	668	695	6
YLR347W-A	0	0	33
YLR348C	274	354	37
YLR349W	15	2	130
YLR350W	789	774	15
YLR351C	1051	1050	1
YLR352W	191	153	39
YLR353W	391	387	4
YLR354C	2936	2933	3
YLR355C	7835	7827	9
YLR356W	77	73	4
YLR357W	420	665	2
YLR358C	4	2	249
YLR359W	5975	5975	0
YLR360W	228	211	42
YLR361C	346	285	86
YLR361C-A	176	172	4
YLR362W	203	201	3
YLR363C	349	349	0
YLR363W-A	476	469	8
YLR364W	153	114	41
YLR365W	12	3	9
YLR364C-A	0	4	1
YLR366W	12	13	1
YLR367W	1400	1400	0
snR44	683	683	0
YLR368W	457	451	6
YLR369W	243	243	0
YLR370C	767	768	0
YLR371W	460	459	1
YLR372W	1598	1594	4
YLR373C	456	454	2
YLR374C	4	7	123
YLR375W	469	587	8
YLR376C	71	71	0
YLR377C	46	3	43
tK(UUU)L	0	0	0
YLR378C	997	1217	1
YLR379W	196	0	417
YLR380W	694	692	2
YLR381W	150	145	5
YLR382C	230	230	0
YLR383W	578	573	5
YLR384C	1973	1973	2
YLR385C	42	41	1
YLR386W	359	356	4
YLR387C	752	745	7
YLR388W	3968	3965	3
snR34	60	60	0
YLR389C	1009	994	15
YLR390W	161	154	7
YLR390W-A	2336	2338	0
YLR392C	132	132	0
YLR393W	88	87	1
YLR394W	155	154	1
YLR395C	186	179	7
YLR396C	447	414	33
YLR397C	529	524	5
YLR398C	1036	1031	5
YLR399C	1788	1853	2
YLR399W-A	0	0	68
YLR400W	59	5	95
YLR401C	1297	1332	7
YLR402W	54	54	0
YLR403W	545	545	0
YLR404W	164	138	26
YLR405W	645	619	26
YLR406C	5541	5538	3
YLR406C-A	3	3	0
YLR407W	137	135	2
YLR408C	96	94	2
YLR409C	1265	1259	6
YLR410W	1212	1179	33
YLR411W	78	16	62
YLR412W	508	495	13
YLR412C-A	17	16	1
YLR413W	2036	2021	15
YLR414C	850	848	2
YLR415C	16	16	0
YLR416C	2	0	2
YLR417W	242	229	13
YLR418C	651	649	2
YLR419W	718	718	0
tL(UAA)L	2	2	0
YLR420W	2180	2155	26
YLR421C	1186	1174	12
YLR422W	546	546	2
YLR423C	290	283	7
YLR424W	221	221	0
tN(GUU)L	2	2	0
YLR425W	292	282	10
YLR426W	228	224	4
YLR427W	625	623	2
YLR428C	0	0	177
YLR429W	1613	1783	6
YLR430W	1582	1581	1
YLR431C	167	166	1
YLR432W	2231	2219	12
YLR433C	597	589	8
YLR434C	43	23	92
YLR435W	1615	1683	4
YLR436C	697	687	10
YLR437C	257	210	47
YLR437C-A	2	1	67
YLR438W	143	202	7
YLR438C-A	592	592	0
YLR439W	356	348	8
YLR440C	628	627	1
YLR441C	25311	25313	2
YLR442C	478	477	1
YLR443W	127	190	2
YLR444C	1	1	65
YLR445W	5	1	4
YLR446W	147	35	112
YLR447C	5396	5383	13
YLR448W	9181	9181	1
YLR449W	9619	9619	0
YLR450W	893	874	19
YLR451W	632	630	2
YLR452C	1007	1007	0
YLR453C	156	111	45
YLR454W	986	982	4
tI(AAU)L2	0	0	0
YLR455W	434	432	2
YLR456W	67	65	2
YLR457C	70	142	2
YLR458W	5	0	79
YLR459W	189	188	1
YLR460C	32	31	1
YLR461W	0	0	0
YLR462W	1	1	1
YLR463C	0	0	1
YLR464W	0	0	0
YLR465C	0	6	1
YLR466W	0	1	6
YLR466C-A	0	0	0
YLR466C-B	5	5	0
YLR467W	0	0	0
YLR467C-A	0	0	0
YPL283C	0	2	1
YPL283W-B	0	0	1
YPL283W-A	0	0	11
YPL282C	0	0	0
YPL281C	0	0	1
YPL280W	0	0	0
YPL279C	16	16	0
YPL278C	1	1	0
YPL277C	28	28	0
YPL276W	2	0	2
YPL275W	1	0	1
YPL274W	439	308	131
YPL273W	1655	1655	1
YPL272C	44	42	2
YPL271W	373	373	0
YPL270W	378	377	1
YPL269W	216	212	4
YPL268W	406	405	1
YPL267W	117	115	2
YPL266W	1381	1364	17
YPL265W	217	168	49
YPL264C	21	16	5
YPL263C	1948	1948	0
YPL262W	735	735	0
YPL261C	31	2	62
YPL260W	923	957	1
YPL259C	686	684	2
YPL258C	62	59	3
tW(CCA)P	2	2	0
YPL257W	44	35	9
YPL256C	753	744	9
YPL255W	271	271	0
YPL254W	376	377	0
YPL253C	326	302	24
YPL252C	146	572	2
YPL251W	3	2	429
YPL250C	347	340	7
YPL249C-A	82	10579	4
YPL250W-A	2	3	10505
YPL249C	649	501	149
YPL248C	139	68	71
YPL247C	198	197	1
YPL246C	546	527	19
YPL245W	634	623	11
YPL244C	518	518	0
YPL243W	1666	1666	3
YPL242C	993	993	1
YPL241C	253	220	33
YPL240C	3416	3413	3
YPL239W	1446	1445	1
YPL238C	15	0	3237
YPL237W	1647	4864	5
YPL236C	140	137	3
YPL235W	1210	1210	0
YPL234C	2280	2271	9
YPL233W	236	224	12
YPL232W	1145	1094	51
YPL231W	7239	7249	4
YPL230W	108	92	16
YPL229W	89	84	5
YPL228W	509	508	1
YPL227C	541	539	2
YPL226W	4885	4886	0
YPL225W	2106	2105	1
YPL224C	306	305	2
YPL223C	22	5	17
YPL222W	75	72	56
YPL222C-A	0	43	10
YPL221W	612	581	31
YPL220W	3476	3478	3
YPL219W	89	87	2
YPL218W	1962	1963	0
YPL217C	4726	4725	1
YPL216W	366	250	117
YPL215W	299	299	0
YPL214C	250	248	2
YPL213W	251	250	1
YPL212C	1380	1380	1
YPL211W	761	755	6
YPL210C	1452	1452	0
YPL209C	108	107	1
YPL208W	477	472	5
YPL207W	2988	2988	1
YPL206C	536	497	39
YPL205C	204	2	305
YPL204W	1121	1222	2
YPL203W	159	159	0
YPL202C	306	306	0
YPL201C	69	21	48
YPL200W	9	0	9
YPL199C	1796	1796	0
YPL198W	1289	1943	4
snR59	41	41	0
YPL197C	183	5	836
YPL196W	295	259	36
YPL195W	1334	1332	2
YPL194W	213	214	0
YPL193W	766	766	0
YPL192C	61	6	58
YPL191C	174	157	17
YPL190C	2323	2323	0
YPL189C-A	39	30	9
YPL189W	48	40	8
YPL188W	301	300	1
YPL187W	1	1	0
YPL186C	30	32	2
YPL185W	12	5	11
YPL184C	811	810	1
YPL183W-A	106	105	1
YPL183C	1119	1120	1
YPL182C	35	0	146
YPL181W	567	653	25
YPL180W	459	445	14
YPL179W	941	941	0
tE(UUC)P	0	0	0
YPL178W	785	784	1
YPL177C	235	235	0
YPL176C	732	731	1
YPL175W	372	357	15
YPL174C	353	337	17
YPL173W	362	368	1
YPL172C	83	83	0
YPL171C	14	10	4
YPL170W	234	234	0
YPL169C	869	866	4
YPL168W	380	379	1
YPL167C	195	192	3
YPL166W	117	117	2
YPL165C	82	12	72
YPL164C	170	159	11
YPL163C	1655	1652	3
YPL162C	184	148	36
YPL161C	374	363	12
YPL160W	3934	3935	0
YPL159C	214	214	0
YPL158C	1212	1173	39
YPL157W	434	424	10
YPL156C	368	339	29
YPL155C	447	442	6
YPL154C	960	936	24
YPL153C	168	165	4
YPL152W-A	1	1	0
YPL152W	202	196	7
YPL151C	286	284	3
YPL150W	298	252	46
YPL149W	473	462	11
YPL148C	70	62	8
YPL147W	142	127	15
YPL146C	2328	2328	0
YPL145C	1935	1935	0
YPL144W	124	122	2
snR17b	127	127	0
YPL143W	534	6917	1
YPL142C	184	1	6566
YPL141C	311	296	15
YPL140C	320	317	3
YPL139C	282	280	2
YPL138C	302	297	5
YPL137C	321	371	5
YPL136W	2	1	56
YPL135W	300	427	0
YPL135C-A	0	0	127
YPL134C	60	60	0
YPL133C	188	182	6
YPL132W	127	124	3
YPL131W	18890	18891	0
YPL130W	3	3	0
YPL129W	1634	1634	0
YPL128C	341	339	2
YPL127C	670	658	13
YPL126W	2538	2539	0
YPL125W	687	686	1
YPL124W	218	214	4
YPL123C	131	128	4
YPL122C	415	411	4
YPL121C	5	0	5
YPL120W	186	185	1
YPL119C-A	38	12	26
YPL119C	110	73	37
YPL118W	709	709	0
YPL117C	1638	1638	0
YPL116W	262	258	5
YPL115C	710	710	0
YPL114W	0	33	10
YPL113C	61	42	62
YPL112C	538	538	0
tM(CAU)P	0	0	0
YPL111W	407	400	7
YPL110C	416	409	8
YPL109C	167	153	14
YPL108W	178	174	4
YPL107W	225	224	1
YPL106C	12227	12227	1
YPL105C	1664	1647	18
YPL104W	151	144	7
YPL103C	257	256	1
YPL102C	0	0	61
YPL101W	817	877	1
YPL100W	210	205	5
YPL099C	218	212	6
YPL098C	367	366	1
YPL097W	96	92	4
YPL096C-A	51	51	0
YPL096W	439	435	4
YPL095C	232	185	72
YPL094C	1475	1468	7
YPL093W	2073	2073	0
YPL092W	216	198	18
YPL091W	1134	1129	5
YPL090C	6724	6725	0
YPL089C	753	683	71
YPL088W	273	252	22
YPL087W	467	468	0
YPL086C	829	828	1
YPL085W	1644	1621	24
YPL084W	735	692	43
YPL083C	411	406	5
YPL082C	1127	1123	4
YPL081W	1418	1408	10
YPL080C	15	0	15
YPL079W	11418	11419	0
YPL078C	952	949	3
YPL077C	96	91	5
YPL076W	178	132	46
YPL075W	952	950	2
YPL074W	424	423	1
YPL073C	1	0	73
YPL072W	88	159	1
YPL071C	275	274	1
YPL070W	285	282	3
YPL069C	181	177	4
YPL068C	232	231	1
YPL067C	122	118	4
YPL066W	509	502	7
YPL065W	205	203	2
YPL064C	433	431	2
YPL063W	1663	1653	10
YPL062W	1	1	0
YPL061W	1655	1647	8
YPL060W	119	108	12
tC(GCA)P1	5	4	1
YPL059W	552	548	4
YPL058C	335	335	0
YPL057C	319	313	6
YPL056C	108	54	54
YPL055C	229	223	6
YPL054W	40	33	8
YPL053C	705	704	1
YPL052W	295	284	11
YPL051W	289	287	2
YPL050C	863	863	0
YPL049C	1030	1026	5
YPL048W	4015	4010	6
YPL047W	308	304	4
YPL046C	110	93	17
YPL045W	411	402	9
YPL044C	0	0	560
YPL043W	2823	3383	0
YPL042C	209	208	1
YPL041C	80	56	24
YPL040C	263	259	4
YPL039W	93	87	6
YPL038W-A	18	13	5
YPL038W	163	159	4
YPL037C	6362	6353	9
YPL036W	127	66	61
YPL035C	93	1	173
YPL034W	97	177	1
YPL033C	3	1	2
YPL032C	1593	1592	1
YPL031C	688	646	42
YPL030W	497	497	0
YPL029W	188	178	10
YPL028W	1964	1953	11
YPL027W	0	0	0
YPL026C	170	170	0
YPL025C	10	6	4
YPL024W	156	153	3
YPL023C	812	812	1
YPL022W	941	939	2
YPL021W	0	0	0
YPL020C	800	800	0
YPL019C	4671	4665	7
YPL018W	115	115	5
YPL017C	104	14	95
YPL016W	771	769	2
YPL015C	394	387	7
YPL014W	560	548	12
YPL013C	812	810	2
YPL012W	2599	2599	1
YPL011C	277	276	1
YPL010W	1748	1747	1
YPL009C	2242	2241	2
YPL008W	272	268	4
YPL007C	322	321	2
YPL006W	285	241	44
YPL005W	81	81	0
YPL004C	1724	1724	0
YPL003W	229	165	64
YPL002C	345	327	18
YPL001W	246	246	0
YPR001W	31	19	12
YPR002W	38	32	6
tF(GAA)P1	6	6	0
YPR002C-A	6	1	5
YPR003C	174	171	3
YPR004C	469	468	1
YPR005C	69	59	10
YPR006C	101	93	8
YPR007C	1	1	0
tG(GCC)P1	0	0	0
YPR008W	859	837	24
YPR009W	389	385	4
YPR010C	3518	3519	0
tK(CUU)P	0	0	0
YPR010C-A	161	159	2
YPR011C	238	233	5
YPR012W	16	5	11
YPR013C	290	289	1
YPR014C	27	1	26
YPR015C	51	48	3
YPR016C	919	983	0
YPR016W-A	159	0	224
YPR017C	307	304	4
YPR018W	614	613	2
YPR019W	561	561	0
YPR020W	272	272	0
YPR021C	386	385	1
YPR022C	657	653	4
YPR023C	1264	1261	3
YPR024W	982	982	0
YPR025C	415	415	0
YPR026W	157	153	5
YPR027C	108	2	106
tF(GAA)P2	1	1	0
YPR028W	2467	2467	0
YPR029C	1129	1127	3
YPR030W	108	71	38
YPR031W	321	320	1
YPR032W	324	323	1
YPR033C	2356	2357	0
YPR034W	572	571	1
YPR035W	5162	5155	7
YPR036W	3491	3461	30
YPR036W-A	739	739	0
YPR037C	214	388	5
YPR038W	0	0	111
YPR039W	3	0	3
YPR040W	308	300	8
YPR041W	4200	4201	0
YPR042C	279	279	0
YPR043W	8	6610	0
YPR044C	92	0	6698
YPR045C	1080	1075	5
YPR046W	82	79	3
YPR047W	217	196	21
YPR048W	457	456	2
YPR049C	277	274	3
YPR050C	1	3	635
YPR051W	131	762	6
YPR052C	363	363	1
YPR053C	37	38	0
YPR054W	100	4	97
YPR055W	629	624	5
YPR056W	357	351	6
YPR057W	376	371	5
YPR058W	432	598	4
YPR059C	6	1	175
YPR060C	869	866	3
YPR061C	50	40	11
YPR062W	1937	1874	64
YPR063C	901	900	1
YPR064W	8	5	3
YPR065W	568	558	10
YPR066W	104	78	26
YPR067W	158	158	0
YPR068C	131	125	6
YPR069C	1730	1731	1
YPR070W	424	424	0
YPR071W	88	88	0
tS(UGA)P	0	0	0
YPR072W	2232	2171	62
YPR073C	647	642	5
YPR074C	3925	3925	0
YPR074W-A	2	1	1
YPR075C	390	485	9
YPR076W	1	2	103
YPR077C	0	0	0
YPR078C	4	1	3
YPR079W	173	153	20
YPR080W	5474	5476	0
YPR081C	242	235	7
YPR082C	227	220	7
YPR083W	160	159	1
YPR084W	253	252	1
YPR085C	312	289	23
YPR086W	1076	1075	1
YPR087W	8	5	413
YPR088C	1126	1529	7
YPR089W	947	947	0
YPR091C	547	561	3
YPR092W	307	4	564
snR51	897	1137	4
snR70	60	54	6
snR41	62	54	8
YPR093C	154	113	41
YPR094W	147	147	0
YPR095C	569	567	2
YPR096C	18	18	0
YPR097W	763	757	6
YPR098C	228	216	12
YPR099C	0	4	329
YPR100W	39	367	5
YPR101W	345	338	7
YPR102C	5358	5363	0
YPR103W	1904	1904	0
YPR104C	888	886	2
YPR105C	781	776	6
YPR106W	193	182	11
YPR107C	272	261	11
YPR108W	1489	1488	1
YPR108W-A	0	0	0
tT(UGU)P	0	0	0
YPR109W	191	190	1
YPR110C	2361	2360	1
YPR111W	173	173	1
YPR112C	2358	2358	1
YPR113W	699	690	9
YPR114W	841	834	7
YPR115W	524	519	5
YPR116W	122	103	19
YPR117W	610	570	41
YPR118W	2328	2329	0
tK(UUU)P	8	8	0
YPR119W	294	294	0
YPR120C	159	158	1
tC(GCA)P2	0	0	0
YPR121W	98	97	1
YPR122W	638	624	14
YPR123C	49	7	115
YPR124W	265	276	62
YPR125W	316	544	1
YPR126C	28	0	257
YPR127W	262	251	11
YPR128C	247	244	3
YPR129W	663	1275	13
YPR130C	35	44	616
YPR131C	350	350	0
YPR132W	8602	8601	1
YPR133C	1780	1780	0
YPR133W-A	399	399	0
YPR134W	134	122	12
YPR135W	386	362	24
YPR136C	15	0	406
YPR137W	652	1042	0
tN(GUU)P	1	1	0
YPR138C	210	155	55
YPR139C	556	545	11
YPR140W	164	162	2
YPR141C	423	419	4
YPR142C	1	0	990
YPR143W	430	1419	0
tI(AAU)P1	1	1	0
YPR144C	910	908	3
snR45	167	164	3
YPR145W	4822	4823	0
YPR145C-A	34	32	2
YPR146C	19	11	8
YPR147C	398	392	6
YPR148C	1873	1873	0
YPR149W	727	692	35
YPR150W	1	12	2
YPR151C	3	3	13
YPR152C	227	221	6
YPR153W	78	22	56
YPR154W	576	574	2
YPR155C	202	196	6
YPR156C	330	330	0
YPR157W	56	53	3
YPR158W	290	281	9
tA(AGC)P	1	1	0
YPR159W	888	888	1
YPR159C-A	0	0	0
tG(GCC)P2	1	0	1
YPR160W	132	94	55
YPR160W-A	0	0	0
YPR160C-A	0	3	14
YPR161C	644	637	7
YPR162C	479	464	15
YPR163C	4734	4733	2
YPR164W	778	770	9
YPR165W	2964	2963	1
YPR166C	265	259	6
YPR167C	265	252	13
YPR168W	103	84	20
YPR169W	1975	1971	4
tI(AAU)P2	0	0	0
YPR170C	31	6	562
YPR170W-B	127	127	0
YPR169W-A	0	0	0
YPR170W-A	0	0	0
YPR171W	521	509	12
YPR172W	198	183	16
YPR173C	1303	1299	5
YPR174C	172	166	6
YPR175W	243	240	3
YPR176C	382	370	13
YPR177C	0	1	177
YPR178W	159	335	2
YPR179C	581	569	12
YPR180W	443	442	1
YPR181C	2007	2007	0
YPR182W	195	193	2
YPR183W	1351	1340	11
YPR184W	223	198	27
YPR185W	451	451	0
YPR186C	135	135	0
YPR187W	1359	1359	0
YPR188C	198	191	7
YPR189W	713	705	9
YPR190C	1052	1051	1
YPR191W	369	368	1
YPR192W	43	4	39
YPR193C	22	21	1
YPR194C	158	7	151
YPR195C	9	4	5
YPR196W	74	74	0
YPR197C	1	1	129
YPR198W	315	444	0
YPR199C	186	185	1
YPR200C	18	13	5
YPR201W	38	21	17
YPR202W	10	10	0
YPR203W	0	0	0
YPR204W	16	16	0
YPR204C-A	0	0	0
YML133C	7	6	1
YML133W-B	0	0	0
YML133W-A	0	0	0
YML132W	0	0	0
YML131W	194	193	1
YML130C	1244	1243	1
YML129C	234	234	0
YML128C	260	239	21
YML127W	542	540	2
YML126C	2094	2094	2
YML125C	1713	1707	6
YML124C	1168	1158	10
YML123C	3329	3325	4
YML122C	4	1	3
YML121W	282	282	0
YML120C	167	161	6
YML119W	218	205	13
YML118W	102	83	19
YML117W	1701	1697	4
YML116W-A	40	40	0
YML116W	213	211	2
YML115C	1063	1059	4
YML114C	572	565	7
YML113W	337	337	0
YML112W	322	321	1
YML111W	805	803	2
YML110C	929	929	0
YML109W	320	317	3
YML108W	558	548	10
YML107C	247	160	87
YML106W	2339	2339	0
YML105C	1060	1060	0
YML104C	540	506	35
